Address	Length	Type	String
quod:00E6B710	00000008	C	FreeSid
quod:00E6CB0C	00000027	C	{4D36E97B-E325-11CE-BFC1-08002BE10318}
quod:00E6CCCC	00000018	C	invalid string position
quod:00E6CCE4	00000010	C	string too long
quod:00E6CD3C	00000012	C	Unknown exception
quod:00E6CD98	0000000F	C	CorExitProcess
quod:00E6CDA8	0000000C	C	mscoree.dll
quod:00E6CDEC	00000008	C	\b`h````
quod:00E6CE20	00000007	C	(null)
quod:00E6D40C	0000000F	C	DOMAIN error\r\n
quod:00E6D41C	000000A2	C	R6029\r\n- This application cannot run using the active version of the Microsoft .NET Runtime\nPlease contact the application's support team for more information.\r\n
quod:00E6D4C0	00000025	C	R6028\r\n- unable to initialize heap\r\n
quod:00E6D4E8	00000035	C	R6027\r\n- not enough space for lowio initialization\r\n
quod:00E6D520	00000035	C	R6026\r\n- not enough space for stdio initialization\r\n
quod:00E6D558	00000026	C	R6025\r\n- pure virtual function call\r\n
quod:00E6D580	00000035	C	R6024\r\n- not enough space for _onexit/atexit table\r\n
quod:00E6D5B8	00000029	C	R6019\r\n- unable to open console device\r\n
quod:00E6D5E4	00000021	C	R6018\r\n- unexpected heap error\r\n
quod:00E6D608	0000002D	C	R6017\r\n- unexpected multithread lock error\r\n
quod:00E6D638	0000002C	C	R6016\r\n- not enough space for thread data\r\n
quod:00E6D664	00000096	C	\r\nThis application has requested the Runtime to terminate it in an unusual way.\nPlease contact the application's support team for more information.\r\n
quod:00E6D6FC	0000002C	C	R6009\r\n- not enough space for environment\r\n
quod:00E6D728	0000002A	C	R6008\r\n- not enough space for arguments\r\n
quod:00E6D754	00000025	C	R6002\r\n- floating point not loaded\r\n
quod:00E6D77C	00000025	C	Microsoft Visual C++ Runtime Library
quod:00E6D7A8	0000001A	C	Runtime Error!\n\nProgram: 
quod:00E6D7C8	00000017	C	<program name unknown>
quod:00E6D80C	00000006	C	e+000
quod:00E6D82C	0000001A	C	IsProcessorFeaturePresent
quod:00E6D848	00000009	C	KERNEL32
quod:00E6D870	00000016	C	SunMonTueWedThuFriSat
quod:00E6D888	00000025	C	JanFebMarAprMayJunJulAugSepOctNovDec
quod:00E6D8B4	0000000A	C	Program: 
quod:00E6D8C4	000000A0	C	A buffer overrun has been detected which has corrupted the program's\ninternal state.  The program cannot safely continue execution and must\nnow be terminated.\n
quod:00E6D964	00000019	C	Buffer overrun detected!
quod:00E6D984	000000B1	C	A security error of unknown cause has been detected which has\ncorrupted the program's internal state.  The program cannot safely\ncontinue execution and must now be terminated.\n
quod:00E6DA38	00000023	C	Unknown security failure detected!
quod:00E6DA68	00000018	C	GetProcessWindowStation
quod:00E6DA80	0000001A	C	GetUserObjectInformationA
quod:00E6DA9C	00000013	C	GetLastActivePopup
quod:00E6DAB0	00000010	C	GetActiveWindow
quod:00E6DAC0	0000000B	C	user32.dll
quod:00E6DACC	00000007	C	1#QNAN
quod:00E6DAD4	00000006	C	1#INF
quod:00E6DADC	00000006	C	1#IND
quod:00E6DAE4	00000007	C	1#SNAN
quod:00E6E704	0000000D	C	tWindowTextA
quod:00E6E714	0000000C	C	EnumWindows
quod:00E6E724	0000000A	C	ssageBoxA
quod:00E6E730	0000000B	C	ShowWindow
quod:00E6E740	00000012	C	tForegroundWindow
quod:00E6E754	00000013	C	GetWindowPlacement
quod:00E6E76C	0000000B	C	stMessageA
quod:00E6E77A	00000012	C	EnumThreadWindows
quod:00E6E78C	0000000B	C	USER32.dll
quod:00E6E79A	0000000F	C	VerQueryValueA
quod:00E6E7AC	00000014	C	GetFileVersionInfoA
quod:00E6E7C2	00000018	C	GetFileVersionInfoSizeA
quod:00E6E7DA	0000000C	C	VERSION.dll
quod:00E6E7E8	0000000C	C	RegCloseKey
quod:00E6E7F8	0000000F	C	gQueryValueExA
quod:00E6E80C	0000000F	C	gQueryInfoKeyA
quod:00E6E820	0000000C	C	gEnumKeyExA
quod:00E6E830	0000000C	C	gOpenKeyExA
quod:00E6E83E	00000009	C	EqualSid
quod:00E6E84A	00000019	C	AllocateAndInitializeSid
quod:00E6E868	00000012	C	tTokenInformation
quod:00E6E87C	00000011	C	OpenProcessToken
quod:00E6E890	00000010	C	OpenThreadToken
quod:00E6E8A4	0000000C	C	gEnumValueA
quod:00E6E8B0	0000000D	C	ADVAPI32.dll
quod:00E6E8C0	0000000C	C	CloseHandle
quod:00E6E8D0	0000000B	C	leaseMutex
quod:00E6E8E0	0000000B	C	tLastError
quod:00E6E8EE	0000000D	C	CreateMutexA
quod:00E6E900	00000012	C	deCharToMultiByte
quod:00E6E914	00000009	C	ReadFile
quod:00E6E920	0000000A	C	WriteFile
quod:00E6E92C	0000000C	C	CreateFileA
quod:00E6E93A	00000015	C	FileTimeToSystemTime
quod:00E6E952	00000018	C	FileTimeToLocalFileTime
quod:00E6E96C	00000013	C	GlobalMemoryStatus
quod:00E6E984	00000012	C	tSystemDirectoryA
quod:00E6E998	00000012	C	GetCurrentProcess
quod:00E6E9AC	00000011	C	GetCurrentThread
quod:00E6E9C0	0000000C	C	GetFileSize
quod:00E6EA30	00000014	C	GetCurrentProcessId
quod:00E6EA48	0000000B	C	tTickCount
quod:00E6EA58	00000012	C	itForSingleObject
quod:00E6EA6C	0000000E	C	MapViewOfFile
quod:00E6EA7C	00000013	C	CreateFileMappingA
quod:00E6EA92	00000011	C	CreateSemaphoreA
quod:00E6EAA8	0000000C	C	tDriveTypeA
quod:00E6EAB8	0000000F	C	tLogicalDrives
quod:00E6EACC	00000014	C	tVolumeInformationA
quod:00E6EAE2	00000010	C	DeviceIoControl
quod:00E6EAF4	0000000D	C	CreateEventA
quod:00E6EB04	00000011	C	GetModuleHandleA
quod:00E6EB18	0000000E	C	GetVersionExA
quod:00E6EB28	00000009	C	lstrcmpA
quod:00E6EB34	0000000F	C	VirtualProtect
quod:00E6EB46	0000000A	C	FindClose
quod:00E6EB54	0000000E	C	mapViewOfFile
quod:00E6EB64	0000000D	C	SetLastError
quod:00E6EB74	0000000E	C	FindNextFileA
quod:00E6EB84	0000000F	C	RaiseException
quod:00E6EB98	00000008	C	lUnwind
quod:00E6EBA4	0000000E	C	tStartupInfoA
quod:00E6EBB4	00000010	C	GetCommandLineA
quod:00E6EBC8	00000007	C	apFree
quod:00E6EBD4	00000008	C	apAlloc
quod:00E6EBE0	00000016	C	tSystemTimeAsFileTime
quod:00E6EBF8	0000000C	C	ExitProcess
quod:00E6EC08	0000000F	C	rminateProcess
quod:00E6EC1C	0000000B	C	MapStringA
quod:00E6EC2C	00000012	C	ltiByteToWideChar
quod:00E6EC40	0000000D	C	LCMapStringW
quod:00E6EC50	0000000F	C	SetHandleCount
quod:00E6EC64	0000000B	C	tStdHandle
quod:00E6EC74	0000000A	C	tFileType
quod:00E6EC80	0000000F	C	SetFilePointer
quod:00E6EC94	0000001A	C	tUnhandledExceptionFilter
quod:00E6ECB0	0000000D	C	VirtualAlloc
quod:00E6ECC0	0000000E	C	GetSystemInfo
quod:00E6ECD0	0000000D	C	VirtualQuery
quod:00E6ECE0	00000013	C	GetModuleFileNameA
quod:00E6ECF8	00000017	C	handledExceptionFilter
quod:00E6ED12	00000018	C	FreeEnvironmentStringsA
quod:00E6ED2C	00000016	C	GetEnvironmentStrings
quod:00E6ED44	00000018	C	FreeEnvironmentStringsW
quod:00E6ED60	00000015	C	tEnvironmentStringsW
quod:00E6ED78	0000000C	C	HeapDestroy
quod:00E6EDD4	00000014	C	InterlockedExchange
quod:00E6EE48	00000017	C	GetTimeZoneInformation
quod:00E6EE64	00000016	C	eryPerformanceCounter
quod:00E6EE7C	00000013	C	GetCurrentThreadId
quod:00E6EEFC	00000018	C	SetEnvironmentVariableA
quod:00E6EF14	0000000D	C	KERNEL32.dll
quod:00E6EF24	0000000C	C	RegEnumKeyA
quod:00E6F1F4	00000009	C	SecData1
quod:00E6F234	00000009	C	SecData2
quod:00E6F274	00000008	C	BinData
quod:00E6F2BC	00000010	C	.?AVexception@@
quod:00E6F2D4	00000016	C	.?AVlogic_error@std@@
quod:00E6F2F4	00000017	C	.?AVlength_error@std@@
quod:00E7012C	0000000C	C	logging.txt
quod:00E70534	00000017	C	.?AVout_of_range@std@@
quod:00E70554	00000014	C	.?AVbad_alloc@std@@
quod:00E70590	00000010	C	.?AVtype_info@@
quod:00E733E8	00000011	C	 8$8(8,808488:<:
quod:00E75321	0000002D	C	!This program cannot be run in DOS mode.\r\r\n$
quod:00E754DC	00000006	C	.text
quod:00E86500	00000015	C	Component Categories
quod:00E86518	00000009	C	FileType
quod:00E86524	0000000A	C	Interface
quod:00E86530	00000009	C	Hardware
quod:00E86548	00000009	C	SECURITY
quod:00E86554	00000007	C	SYSTEM
quod:00E8655C	00000009	C	Software
quod:00E86568	00000008	C	TypeLib
quod:00E86594	00000030	C	exefile\\shellex\\ContextMenuHandlers\\CmdLineExt\\
quod:00E865C4	00000025	C	exefile\\shellex\\ContextMenuHandlers\\
quod:00E865EC	0000000B	C	CmdLineExt
quod:00E86698	00000014	C	HKEY_CURRENT_CONFIG
quod:00E866AC	0000000E	C	HKEY_DYN_DATA
quod:00E866BC	00000016	C	HKEY_PERFORMANCE_DATA
quod:00E866D4	0000000B	C	HKEY_USERS
quod:00E866E0	00000013	C	HKEY_LOCAL_MACHINE
quod:00E866F4	00000012	C	HKEY_CURRENT_USER
quod:00E86708	00000012	C	HKEY_CLASSES_ROOT
quod:00E867D4	00000018	C	\\Implemented Categories
quod:00E867EC	00000015	C	\\Required Categories
quod:00E86804	00000007	C	CLSID\\
quod:00E86A24	00000015	C	Component Categories
quod:00E86A3C	00000009	C	FileType
quod:00E86A48	0000000A	C	Interface
quod:00E86A54	00000009	C	Hardware
quod:00E86A6C	00000009	C	SECURITY
quod:00E86A78	00000007	C	SYSTEM
quod:00E86A80	00000009	C	Software
quod:00E86A8C	00000008	C	TypeLib
quod:00E86AAC	00000011	C	&Launch Analysis
quod:00E86AC0	00000009	C	/SecuExp
quod:00E86AF8	00000015	C	Starts the analysis.
quod:00E86B78	00000015	C	Component Categories
quod:00E86B90	00000009	C	FileType
quod:00E86B9C	0000000A	C	Interface
quod:00E86BA8	00000009	C	Hardware
quod:00E86BC0	00000009	C	SECURITY
quod:00E86BCC	00000007	C	SYSTEM
quod:00E86BD4	00000009	C	Software
quod:00E86BE0	00000008	C	TypeLib
quod:00E86C50	00000018	C	invalid string position
quod:00E86C68	00000010	C	string too long
quod:00E86CE4	00000012	C	Unknown exception
quod:00E86DD4	0000000F	C	DOMAIN error\r\n
quod:00E86DE4	000000A2	C	R6029\r\n- This application cannot run using the active version of the Microsoft .NET Runtime\nPlease contact the application's support team for more information.\r\n
quod:00E86E88	00000025	C	R6028\r\n- unable to initialize heap\r\n
quod:00E86EB0	00000035	C	R6027\r\n- not enough space for lowio initialization\r\n
quod:00E86EE8	00000035	C	R6026\r\n- not enough space for stdio initialization\r\n
quod:00E86F20	00000026	C	R6025\r\n- pure virtual function call\r\n
quod:00E86F48	00000035	C	R6024\r\n- not enough space for _onexit/atexit table\r\n
quod:00E86F80	00000029	C	R6019\r\n- unable to open console device\r\n
quod:00E86FAC	00000021	C	R6018\r\n- unexpected heap error\r\n
quod:00E86FD0	0000002D	C	R6017\r\n- unexpected multithread lock error\r\n
quod:00E87000	0000002C	C	R6016\r\n- not enough space for thread data\r\n
quod:00E8702C	00000096	C	\r\nThis application has requested the Runtime to terminate it in an unusual way.\nPlease contact the application's support team for more information.\r\n
quod:00E870C4	0000002C	C	R6009\r\n- not enough space for environment\r\n
quod:00E870F0	0000002A	C	R6008\r\n- not enough space for arguments\r\n
quod:00E8711C	00000025	C	R6002\r\n- floating point not loaded\r\n
quod:00E87144	00000025	C	Microsoft Visual C++ Runtime Library
quod:00E87170	0000001A	C	Runtime Error!\n\nProgram: 
quod:00E87190	00000017	C	<program name unknown>
quod:00E871E4	00000008	C	\b`h````
quod:00E87218	00000007	C	(null)
quod:00E87220	0000000A	C	Program: 
quod:00E8722C	000000A0	C	A buffer overrun has been detected which has corrupted the program's\ninternal state.  The program cannot safely continue execution and must\nnow be terminated.\n
quod:00E872CC	00000019	C	Buffer overrun detected!
quod:00E872EC	000000B1	C	A security error of unknown cause has been detected which has\ncorrupted the program's internal state.  The program cannot safely\ncontinue execution and must now be terminated.\n
quod:00E873A0	00000023	C	Unknown security failure detected!
quod:00E873D0	00000018	C	GetProcessWindowStation
quod:00E873E8	0000001A	C	GetUserObjectInformationA
quod:00E87404	00000013	C	GetLastActivePopup
quod:00E87418	00000010	C	GetActiveWindow
quod:00E87428	0000000C	C	MessageBoxA
quod:00E87434	0000000B	C	user32.dll
quod:00E88600	00000014	C	InterlockedExchange
quod:00E88664	00000013	C	GetModuleFileNameA
quod:00E8867C	00000012	C	ltiByteToWideChar
quod:00E88690	00000009	C	lstrlenW
quod:00E8869C	0000000D	C	GetLastError
quod:00E886AC	00000014	C	WideCharToMultiByte
quod:00E886C2	0000000C	C	FreeLibrary
quod:00E886D0	0000000F	C	SizeofResource
quod:00E886E4	0000000B	C	adResource
quod:00E886F2	0000000E	C	FindResourceA
quod:00E88704	0000000D	C	adLibraryExA
quod:00E88714	0000000A	C	lstrcmpiA
quod:00E88720	0000000A	C	lstrcpynA
quod:00E8872C	0000000F	C	IsDBCSLeadByte
quod:00E8873E	0000001A	C	DisableThreadLibraryCalls
quod:00E8875A	00000016	C	DeleteCriticalSection
quod:00E8879C	0000001A	C	InitializeCriticalSection
quod:00E887B8	00000015	C	EnterCriticalSection
quod:00E887D0	00000015	C	LeaveCriticalSection
quod:00E887E8	00000015	C	InterlockedIncrement
quod:00E88800	00000015	C	InterlockedDecrement
quod:00E88818	0000000C	C	CloseHandle
quod:00E88910	00000011	C	ReleaseStgMedium
quod:00E88922	0000000A	C	ole32.dll
quod:00E8892C	0000000D	C	OLEAUT32.dll
quod:00E8893C	00000013	C	PathFindExtensionA
quod:00E88950	0000000C	C	SHLWAPI.dll
quod:00E88968	00000010	C	tCurrentProcess
quod:00E8897C	0000000D	C	rtualProtect
quod:00E8898C	0000000D	C	VirtualAlloc
quod:00E8899C	0000000E	C	GetSystemInfo
quod:00E889AC	0000000D	C	VirtualQuery
quod:00E889BC	0000000A	C	RtlUnwind
quod:00E889C8	0000000A	C	HeapAlloc
quod:00E889D4	00000009	C	HeapFree
quod:00E889E0	0000000C	C	HeapReAlloc
quod:00E889F0	0000000E	C	tCommandLineA
quod:00E88A00	0000000C	C	ExitProcess
quod:00E88A10	0000000D	C	tProcAddress
quod:00E88A20	00000011	C	TerminateProcess
quod:00E88A34	0000000C	C	HeapDestroy
quod:00E88A44	00000009	C	apCreate
quod:00E88A50	0000000C	C	VirtualFree
quod:00E88A60	0000000C	C	BadWritePtr
quod:00E88A70	0000001A	C	tUnhandledExceptionFilter
quod:00E88A8C	00000009	C	HeapSize
quod:00E88A98	0000000F	C	SetHandleCount
quod:00E88AAC	0000000B	C	tStdHandle
quod:00E88ABC	0000000A	C	tFileType
quod:00E88AC8	00000010	C	GetStartupInfoA
quod:00E88ADA	00000018	C	FreeEnvironmentStringsA
quod:00E88AF4	00000016	C	GetEnvironmentStrings
quod:00E88B0C	00000018	C	FreeEnvironmentStringsW
quod:00E88B28	00000015	C	tEnvironmentStringsW
quod:00E88B40	00000019	C	UnhandledExceptionFilter
quod:00E88B5C	0000000A	C	WriteFile
quod:00E88B68	00000018	C	QueryPerformanceCounter
quod:00E88B84	0000000B	C	tTickCount
quod:00E88B94	00000011	C	tCurrentThreadId
quod:00E88BA8	00000014	C	GetCurrentProcessId
quod:00E88BC0	00000016	C	tSystemTimeAsFileTime
quod:00E88BD8	0000000D	C	IsBadReadPtr
quod:00E88BE8	0000000D	C	IsBadCodePtr
quod:00E88BF8	00000009	C	GetOEMCP
quod:00E88C04	0000000A	C	GetCPInfo
quod:00E88C10	0000000D	C	LoadLibraryA
quod:00E88C20	0000000D	C	SetStdHandle
quod:00E88C30	00000011	C	FlushFileBuffers
quod:00E88C44	0000000D	C	LCMapStringA
quod:00E88C54	0000000D	C	LCMapStringW
quod:00E88C64	0000000F	C	GetStringTypeA
quod:00E88CF4	0000000F	C	CmdLineExt.DLL
quod:00E88D03	00000010	C	DllCanUnloadNow
quod:00E88D13	00000012	C	DllGetClassObject
quod:00E88D25	00000012	C	DllRegisterServer
quod:00E88D37	00000014	C	DllUnregisterServer
quod:00E89378	00000018	C	.?AVCAtlException@ATL@@
quod:00E8939C	00000010	C	.?AVexception@@
quod:00E893B4	00000016	C	.?AVlogic_error@std@@
quod:00E893D4	00000017	C	.?AVlength_error@std@@
quod:00E893F4	00000017	C	.?AVout_of_range@std@@
quod:00E89414	00000014	C	.?AVbad_alloc@std@@
quod:00E8944C	00000010	C	.?AVtype_info@@
quod:00E8A3E4	000002B4	C	HKCR\r\n{\r\n\tCmdLineExt.CmdLineContextMenu.1 = s 'CmdLineContextMenu Class'\r\n\t{\r\n\t\tCLSID = s '{9869EFB4-18E9-11D3-A837-00104B9E30B5}'\r\n\t}\r\n\tCmdLineExt.CmdLineContextMenu = s 'CmdLineContextMenu Class'\r\n\t{\r\n\t\tCLSID = s '{9869EFB4-18E9-11D3-A837-00104B9E30B5}'\r\n\t\tCurVer = s 'CmdLineExt.CmdLineContextMenu.1'\r\n\t}\r\n\tNoRemove CLSID\r\n\t{\r\n\t\tForceRemove {9869EFB4-18E9-11D3-A837-00104B9E30B5} = s 'CmdLineContextMenu Class'\r\n\t\t{\r\n\t\t\tProgID = s 'CmdLineExt.CmdLineContextMenu.1'\r\n\t\t\tVersionIndependentProgID = s 'CmdLineExt.CmdLineContextMenu'\r\n\t\t\tInprocServer32 = s '%MODULE%'\r\n\t\t\t{\r\n\t\t\t\tval ThreadingModel = s 'Apartment'\r\n\t\t\t}\r\n\t\t\t'TypeLib' = s '{9869EFA6-18E9-11D3-A837-00104B9E30B5}'\r\n\t\t}\r\n\t}\r\n}\r\n
quod:00E8ABD0	00000016	C	CmdLineContextMenuWW\x1B
quod:00E8AC06	0000001C	C	CmdLineContextMenu ClassWW\b
quod:00EC48A1	00000010	C	123456789ABCDEF
quod:00ECC960	00000041	C	ABCDEFGHIJKLMNOPQRSTUVWXYZabcdefghijklmnopqrstuvwxyz0123456789+/
quod:00ECCC95	00000010	C	123456789ABCDEF
quod:00ECDE94	0000002C	C	Unable to expand string buffer to %d bytes!
quod:00ECDEC0	00000033	C	Entity name \"%s;\" not supported under parent <%s>!
quod:00ECDEF4	00000038	C	Character entity \"%s\" not terminated under parent <%s>!
quod:00ECDF2C	00000028	C	Entity name too long under parent <%s>!
quod:00ECDF5C	00000036	C	Expected '>' after '%c' for element %s, but got '%c'!
quod:00ECDF94	00000030	C	Missing value for attribute '%s' in element %s!
quod:00ECDFC4	00000025	C	Unable to allocate memory for value!
quod:00ECDFEC	00000024	C	Unable to allocate memory for name!
quod:00ECE010	00000033	C	Expected > but got '%c' instead for element <%s/>!
quod:00ECE044	0000002B	C	Unable to add element node to parent <%s>!
quod:00ECE070	0000002F	C	Unable to add declaration node to parent <%s>!
quod:00ECE0A0	0000002B	C	Unable to add comment node to parent <%s>!
quod:00ECE0CC	00000034	C	Unable to add value node of type %d to parent <%s>!
quod:00ECE100	00000022	C	Bad %s value '%s' in parent <%s>!
quod:00ECE12C	00000008	C	integer
quod:00ECE134	0000002D	C	Mismatched close tag <%s> under parent <%s>!
quod:00ECE16C	00000022	C	Unable to allocate string buffer!
quod:00ECE190	0000003C	C	Unable to allocate memory for attribute '%s' in element %s!
quod:00ECE1CC	00000007	C	mxml: 
quod:00ECE1F4	00000007	C	yacute
quod:00ECE200	00000007	C	weierp
quod:00ECE210	00000008	C	upsilon
quod:00ECE218	00000006	C	upsih
quod:00ECE224	00000007	C	ugrave
quod:00ECE22C	00000006	C	ucirc
quod:00ECE23C	00000007	C	uacute
quod:00ECE24C	00000006	C	trade
quod:00ECE254	00000006	C	times
quod:00ECE25C	00000006	C	tilde
quod:00ECE264	00000006	C	thorn
quod:00ECE26C	00000007	C	thinsp
quod:00ECE274	00000009	C	thetasym
quod:00ECE280	00000006	C	theta
quod:00ECE288	00000007	C	there4
quod:00ECE294	00000006	C	szlig
quod:00ECE2D0	00000007	C	spades
quod:00ECE2DC	00000007	C	sigmaf
quod:00ECE2E4	00000006	C	sigma
quod:00ECE300	00000007	C	scaron
quod:00ECE308	00000006	C	sbquo
quod:00ECE310	00000006	C	rsquo
quod:00ECE318	00000007	C	rsaquo
quod:00ECE328	00000007	C	rfloor
quod:00ECE334	00000006	C	rdquo
quod:00ECE33C	00000006	C	rceil
quod:00ECE34C	00000006	C	raquo
quod:00ECE35C	00000006	C	radic
quod:00ECE388	00000006	C	prime
quod:00ECE390	00000006	C	pound
quod:00ECE398	00000007	C	plusmn
quod:00ECE3B4	00000007	C	permil
quod:00ECE3D4	00000007	C	otimes
quod:00ECE3DC	00000007	C	otilde
quod:00ECE3E4	00000007	C	oslash
quod:00ECE400	00000006	C	oplus
quod:00ECE408	00000008	C	omicron
quod:00ECE410	00000006	C	omega
quod:00ECE418	00000006	C	oline
quod:00ECE420	00000007	C	ograve
quod:00ECE428	00000006	C	oelig
quod:00ECE430	00000006	C	ocirc
quod:00ECE438	00000007	C	oacute
quod:00ECE444	00000007	C	ntilde
quod:00ECE454	00000006	C	notin
quod:00ECE478	00000006	C	nabla
quod:00ECE484	00000006	C	minus
quod:00ECE48C	00000007	C	middot
quod:00ECE494	00000006	C	micro
quod:00ECE49C	00000006	C	mdash
quod:00ECE4B0	00000006	C	lsquo
quod:00ECE4B8	00000007	C	lsaquo
quod:00ECE4C8	00000007	C	lowast
quod:00ECE4D0	00000007	C	lfloor
quod:00ECE4DC	00000006	C	ldquo
quod:00ECE4E4	00000006	C	lceil
quod:00ECE4F4	00000006	C	laquo
quod:00ECE504	00000007	C	lambda
quod:00ECE514	00000006	C	kappa
quod:00ECE52C	00000007	C	iquest
quod:00ECE540	00000006	C	infin
quod:00ECE548	00000006	C	image
quod:00ECE550	00000007	C	igrave
quod:00ECE558	00000006	C	iexcl
quod:00ECE560	00000006	C	icirc
quod:00ECE568	00000007	C	iacute
quod:00ECE570	00000006	C	hibar
quod:00ECE578	00000007	C	hellip
quod:00ECE580	00000007	C	hearts
quod:00ECE5A0	00000006	C	gamma
quod:00ECE5A8	00000006	C	frasl
quod:00ECE5B0	00000007	C	frac34
quod:00ECE5B8	00000007	C	frac14
quod:00ECE5C0	00000007	C	frac12
quod:00ECE5C8	00000007	C	forall
quod:00ECE5D8	00000006	C	exist
quod:00ECE5F8	00000006	C	equiv
quod:00ECE600	00000008	C	epsilon
quod:00ECE618	00000006	C	empty
quod:00ECE620	00000007	C	egrave
quod:00ECE628	00000006	C	ecirc
quod:00ECE630	00000007	C	eacute
quod:00ECE638	00000007	C	divide
quod:00ECE644	00000006	C	diams
quod:00ECE64C	00000006	C	delta
quod:00ECE660	00000007	C	dagger
quod:00ECE670	00000007	C	curren
quod:00ECE67C	00000006	C	crarr
quod:00ECE68C	00000006	C	clubs
quod:00ECE6A8	00000006	C	cedil
quod:00ECE6B0	00000007	C	ccedil
quod:00ECE6C4	00000007	C	brvbar
quod:00ECE6CC	00000007	C	brkbar
quod:00ECE6DC	00000006	C	bdquo
quod:00ECE6EC	00000007	C	atilde
quod:00ECE6F4	00000006	C	asymp
quod:00ECE6FC	00000006	C	aring
quod:00ECE710	00000006	C	alpha
quod:00ECE718	00000008	C	alefsym
quod:00ECE720	00000007	C	agrave
quod:00ECE728	00000006	C	aelig
quod:00ECE730	00000006	C	acute
quod:00ECE738	00000006	C	acirc
quod:00ECE740	00000007	C	aacute
quod:00ECE758	00000007	C	Yacute
quod:00ECE76C	00000008	C	Upsilon
quod:00ECE774	00000007	C	Ugrave
quod:00ECE77C	00000006	C	Ucirc
quod:00ECE784	00000007	C	Uacute
quod:00ECE78C	00000006	C	Theta
quod:00ECE798	00000006	C	THORN
quod:00ECE7A0	00000006	C	Sigma
quod:00ECE7A8	00000007	C	Scaron
quod:00ECE7B8	00000006	C	Prime
quod:00ECE7D0	00000007	C	Otilde
quod:00ECE7D8	00000007	C	Oslash
quod:00ECE7E0	00000008	C	Omicron
quod:00ECE7E8	00000006	C	Omega
quod:00ECE7F0	00000007	C	Ograve
quod:00ECE7F8	00000006	C	Ocirc
quod:00ECE800	00000007	C	Oacute
quod:00ECE808	00000006	C	OElig
quod:00ECE814	00000007	C	Ntilde
quod:00ECE820	00000007	C	Lambda
quod:00ECE828	00000006	C	Kappa
quod:00ECE840	00000007	C	Igrave
quod:00ECE848	00000006	C	Icirc
quod:00ECE850	00000007	C	Iacute
quod:00ECE858	00000006	C	Gamma
quod:00ECE86C	00000008	C	Epsilon
quod:00ECE874	00000007	C	Egrave
quod:00ECE87C	00000006	C	Ecirc
quod:00ECE884	00000007	C	Eacute
quod:00ECE890	00000007	C	Dstrok
quod:00ECE898	00000006	C	Delta
quod:00ECE8A0	00000007	C	Dagger
quod:00ECE8AC	00000007	C	Ccedil
